food,kids,kills,ticks,gage,shots,spawn
0.0,0,0,3,1,0,0
0.0,0,0,3,1,0,0
0.0,0,0,28,3,19,0
0.0,0,0,32,3,0,0
4.076000000000009,0,1,34,1,25,0
0.0,0,0,35,3,0,0
0.0,0,0,37,3,34,0
0.0,0,0,40,3,34,0
0.0,0,0,42,3,33,0
0.0,0,0,45,3,33,0
0.0,0,0,46,3,34,0
0.0,0,0,46,1,34,0
0.0,0,0,47,3,34,0
0.0,0,0,47,3,34,0
0.0,0,0,50,3,34,0
0.0,0,0,56,3,33,0
0.0,0,0,56,3,32,0
0.0,0,0,57,3,33,0
0.0,0,0,57,3,0,0
0.0,0,0,61,3,33,0
0.0,0,0,76,3,32,0
8.07340075059675,0,0,80,3,60,0
9.387940359943524,0,0,88,1,63,0
0.0,0,0,94,3,31,0
0.0,0,0,94,3,0,0
0.0,0,0,96,1,21,0
0.0,0,0,96,1,21,0
0.0,0,0,96,1,21,0
0.0,0,0,104,3,0,0
9.744000000000028,0,1,105,3,64,0
9.72000000000003,0,1,107,3,64,0
0.0,0,0,113,3,0,0
0.0,0,0,115,3,0,0
0.0,0,0,1,1,0,115
0.0,0,0,1,1,0,115
0.0,0,0,1,1,0,115
6.548736149195316,0,0,125,3,52,0
0.0,0,0,15,1,7,118
0.0,0,0,1,1,0,134
0.0,0,0,1,1,0,134
0.0,0,0,1,1,0,134
0.0,0,0,1,1,0,134
0.0,0,0,1,1,0,134
0.0,0,0,142,3,0,0
0.0,0,0,142,3,0,0
0.0,0,0,142,3,0,0
0.0,0,0,142,3,0,0
0.0,0,0,1,1,0,145
0.0,0,0,1,1,0,145
0.0,0,0,8,1,0,144
0.0,0,0,154,3,0,0
0.0,0,0,50,1,32,107
11.039636539678963,0,0,164,3,0,0
0.0,0,0,52,1,0,117
0.0,0,0,176,3,0,0
24.51450167625923,0,0,178,3,0,0
24.51450167625923,0,0,178,3,0,0
27.077962361615395,0,0,188,1,0,0
0.0,0,0,52,1,33,152
0.0,0,0,14,1,0,190
0.0,0,0,1,1,0,204
0.0,0,0,205,3,0,0
0.0,0,0,208,3,0,0
0.0,0,0,213,3,0,0
0.0,0,0,51,1,34,166
0.0,0,0,223,3,0,0
0.0,0,0,1,1,0,225
0.0,0,0,1,1,0,225
0.0,0,0,226,1,0,0
0.0,0,0,11,1,0,217
0.0,0,0,236,3,0,0
0.0,0,0,244,3,0,0
0.0,0,0,52,1,0,206
10.439024956085651,0,0,32,1,0,227
0.0,0,0,61,1,33,207
0.0,0,0,268,1,0,0
0.0,0,0,15,1,0,259
22.183510494052967,0,0,275,3,0,0
22.183510494052967,0,0,275,3,0,0
0.0,0,0,276,3,0,0
0.0,0,0,5,1,0,275
0.0,0,0,282,3,0,0
0.0,0,0,37,1,0,246
188.61151022453603,0,8,284,3,182,0
14.570270661939727,0,0,8,1,0,278
0.0,0,0,4,1,0,285
0.0,0,0,1,1,0,290
0.0,0,0,116,1,0,178
0.0,0,0,116,1,0,178
0.0,0,0,87,1,0,210
0.0,0,0,87,1,0,210
0.0,0,0,15,1,0,284
0.0,0,0,1,1,0,299
0.0,0,0,300,3,0,0
0.0,0,0,1,1,0,302
