food,kids,kills,ticks,gage,shots,spawn
0.0,0,0,25,1,0,0
0.0,0,0,35,3,0,0
0.0,0,0,43,4,34,0
0.0,0,0,45,3,0,0
0.0,0,0,45,3,0,0
0.0,0,0,53,4,0,0
0.0,0,0,62,4,33,0
0.0,0,0,64,1,33,0
9.800000000000022,0,1,82,6,65,0
25.114500995020457,0,0,85,4,0,0
25.114500995020457,0,0,85,4,0,0
0.0,0,0,88,4,32,0
0.0,0,0,91,4,0,0
0.0,0,0,91,4,0,0
0.0,0,0,97,4,0,0
0.0,0,0,98,6,31,0
0.0,0,0,99,6,0,0
0.0,0,0,105,3,0,0
14.54405062544557,0,0,108,4,0,0
0.0,0,0,121,3,0,0
5.993216967311485,0,0,126,4,0,0
5.993216967311485,0,0,126,4,0,0
9.72000000000003,0,1,127,4,63,0
0.0,0,0,128,4,0,0
0.0,0,0,130,1,0,0
0.0,0,0,130,1,0,0
0.0,0,0,130,1,0,0
0.0,0,0,130,1,0,0
0.0,0,0,139,3,0,0
0.0,0,0,148,3,0,0
0.0,0,0,161,4,0,0
5.934313690384554,0,0,162,4,0,0
0.0,0,0,188,3,0,0
10.277130766616972,0,0,190,3,0,0
13.19191451108576,0,0,199,3,0,0
0.0,0,0,208,3,0,0
17.72295576902246,0,0,236,4,0,0
0.0,0,0,1,1,0,238
34.90146400852155,0,0,239,3,0,0
34.90146400852155,0,0,239,3,0,0
69.61285731452118,0,4,255,6,219,0
69.61285731452118,0,4,255,6,219,0
0.0,0,0,1,1,0,257
0.0,0,0,1,1,0,257
0.0,0,0,1,1,0,257
0.0,0,0,1,1,0,257
0.0,0,0,261,3,0,0
11.614945779647261,0,0,261,3,0,0
0.0,0,0,266,3,0,0
12.669642395495188,0,0,284,4,0,0
0.0,0,0,302,4,0,0
8.036728589404731,0,0,307,3,0,0
0.0,0,0,47,1,26,286
0.0,0,0,332,3,0,0
0.0,0,0,333,4,0,0
0.0,0,0,53,1,32,304
0.0,0,0,359,3,0,0
14.839632259683611,0,0,27,1,0,334
0.0,0,0,125,1,0,240
0.0,0,0,102,1,0,263
0.0,0,0,1,1,0,366
0.0,0,0,378,3,0,0
12.17644113585639,0,0,383,4,0,0
0.0,0,0,387,1,0,0
0.0,0,0,180,1,0,210
0.0,0,0,180,1,0,210
0.0,0,0,2,1,0,389
0.0,0,0,33,1,0,368
31.409126805854257,0,3,402,1,29,0
0.0,0,0,412,4,0,0
0.0,0,0,412,4,0,0
0.0,0,0,59,1,32,361
0.0,0,0,430,4,0,0
0.0,0,0,173,1,0,259
0.0,0,0,173,1,0,259
13.098075376111792,0,0,54,1,0,380
0.0,0,0,2,1,0,432
0.0,0,0,2,1,0,432
0.0,0,0,440,4,0,0
0.0,0,0,13,1,4,435
0.0,0,0,1,1,0,448
0.0,0,0,21,1,0,436
0.0,0,0,1,1,0,457
0.0,0,0,211,1,0,264
14.777108943868054,0,0,34,1,0,442
0.0,0,0,299,1,0,201
0.0,0,0,299,1,0,201
0.0,0,0,299,1,0,201
0.0,0,0,502,1,0,0
293.53233236479036,0,18,507,4,401,0
0.0,0,0,185,1,0,335
0.0,0,0,329,1,0,192
0.0,0,0,45,1,0,476
0.0,0,0,520,3,0,0
0.0,0,0,11,1,2,522
0.0,0,0,12,1,0,521
22.11690978585145,0,0,533,6,0,0
6.5800156832939045,0,0,534,3,0,0
6.5800156832939045,0,0,534,3,0,0
14.015293238245327,0,0,551,6,0,0
8.520000000000163,0,1,54,1,45,509
0.0,0,0,229,1,0,362
0.0,0,0,41,1,0,553
0.0,0,0,41,1,0,553
0.0,0,0,209,1,0,391
0.0,0,0,209,1,0,391
0.0,0,0,247,1,0,367
0.0,0,0,427,1,0,190
0.0,0,0,1,1,0,618
0.0,0,0,1,1,0,618
0.0,0,0,1,1,0,618
0.0,0,0,1,1,0,618
0.0,0,0,1,1,0,618
0.0,0,0,1,1,0,618
0.0,0,0,1,1,0,618
0.0,0,0,1,1,0,618
0.0,0,0,1,1,0,618
0.0,0,0,1,1,0,618
0.0,0,0,1,1,0,618
0.0,0,0,1,1,0,618
0.0,0,0,1,1,0,618
0.0,0,0,1,1,0,618
0.0,0,0,1,1,0,618
0.0,0,0,1,1,0,618
0.0,0,0,1,1,0,618
0.0,0,0,1,1,0,618
0.0,0,0,1,1,0,618
0.0,0,0,1,1,0,618
0.0,0,0,1,1,0,618
0.0,0,0,1,1,0,618
0.0,0,0,1,1,0,618
0.0,0,0,1,1,0,618
0.0,0,0,1,1,0,618
0.0,0,0,1,1,0,618
0.0,0,0,1,1,0,618
0.0,0,0,1,1,0,618
0.0,0,0,1,1,0,618
0.0,0,0,1,1,0,618
0.0,0,0,1,1,0,618
0.0,0,0,1,1,0,618
0.0,0,0,200,1,0,420
10.152725807792804,0,0,125,1,0,533
0.0,0,0,40,1,0,620
0.0,0,0,234,1,0,433
0.0,0,0,361,1,0,336
0.0,0,0,394,1,0,309
7.267310256683626,0,0,258,1,0,450
0.0,0,0,195,1,0,536
14.494295754791551,0,0,27,1,0,709
0.0,0,0,8,1,0,732
0.0,0,0,8,1,0,732
24.34496665418844,0,0,743,3,0,0
0.0,0,0,1,1,0,745
0.0,0,0,8,1,0,741
0.0,0,0,277,1,0,504
0.0,0,0,8,1,3,782
0.0,0,0,830,4,0,0
24.180548542800622,0,0,855,4,0,0
0.0,0,0,5,1,0,1000
0.0,0,0,1251,4,0,0
0.0,0,0,1251,4,0,0
0.0,0,0,1251,4,0,0
0.0,0,0,1251,1,0,0
0.0,0,0,867,1,0,392
3.064000000000216,0,1,54,1,44,1255
0.0,0,0,878,1,0,500
0.0,0,0,754,1,0,659
0.0,0,0,1251,1,0,357
0.0,0,0,1251,1,0,385
0.0,0,0,1251,1,0,459
0.0,0,0,9,1,0,1710
0.0,0,0,1251,1,0,477
0.0,0,0,1251,1,0,524
0.0,0,0,1251,1,0,564
0.0,0,0,1251,1,0,592
0.0,0,0,1251,1,0,595
0.0,0,0,1251,1,0,601
0.0,0,0,1251,1,0,621
13.169099916514641,0,0,1360,1,0,535
0.0,0,0,1251,1,0,661
0.0,0,0,1251,1,0,698
0.0,0,0,1251,1,0,704
0.0,0,0,17,1,0,1949
0.0,0,0,1251,1,0,747
0.0,0,0,48,1,34,1955
0.0,0,0,177,1,0,1843
0.0,0,0,114,1,0,1912
0.0,0,0,1251,1,0,790
21.943103178283057,0,0,1312,1,0,749
0.0,0,0,1251,1,0,832
0.0,0,0,317,1,0,1852
0.0,0,0,392,1,0,1846
8.367287764295764,0,0,2243,1,0,0
8.367287764295764,0,0,2243,1,0,0
0.0,0,0,11,1,0,2239
0.0,0,0,10,1,4,2250
0.0,0,0,291,1,0,2027
0.0,0,0,1098,1,0,1252
37.92763073311,0,0,2126,1,0,241
18.331023249230483,0,0,1134,1,0,1260
0.0,0,0,354,1,0,2041
0.0,0,0,49,1,33,2396
14.658744177401898,0,0,2042,1,0,404
14.658744177401898,0,0,2042,1,0,404
0.0,0,0,9,1,0,2447
23.846205254571075,0,0,1156,1,0,1309
14.685852875088491,0,0,2478,4,0,0
15.863989984559936,0,0,410,1,0,2083
