food,kids,kills,ticks,gage,shots,spawn
0.0,0,0,18,3,0,0
0.0,0,0,18,3,0,0
9.285462581567476,0,0,34,1,0,0
0.0,0,0,44,3,33,0
0.0,0,0,49,3,34,0
0.0,0,0,52,3,32,0
0.0,0,0,59,3,33,0
0.0,0,0,62,3,33,0
7.575829853814201,0,0,66,3,39,0
7.575829853814201,0,0,66,3,39,0
0.0,0,0,67,3,33,0
0.0,0,0,71,1,33,0
0.0,0,0,72,3,0,0
0.0,0,0,80,1,0,0
0.0,0,0,81,3,33,0
0.0,0,0,81,1,33,0
0.0,0,0,89,3,0,0
0.0,0,0,89,3,0,0
5.14480682792658,0,0,102,3,0,0
5.309383205407453,0,0,107,3,0,0
0.0,0,0,109,3,0,0
0.0,0,0,112,3,31,0
0.0,0,0,112,1,0,0
0.0,0,0,112,1,0,0
0.0,0,0,113,3,32,0
0.0,0,0,114,3,0,0
9.924856509262643,0,0,114,3,0,0
0.0,0,0,118,1,0,0
0.0,0,0,119,1,0,0
0.0,0,0,119,1,0,0
0.0,0,0,121,3,0,0
7.3832843121104865,0,0,133,3,0,0
27.60153839517059,0,0,138,3,0,0
12.45841990937663,0,0,140,3,0,0
0.0,0,0,146,1,0,0
0.0,0,0,146,1,0,0
0.0,0,0,1,1,0,148
0.0,0,0,1,1,0,148
0.0,0,0,164,3,0,0
0.0,0,0,164,3,0,0
0.0,0,0,170,3,0,0
0.0,0,0,42,1,0,135
5.7189322054017655,0,0,176,3,0,0
0.0,0,0,1,1,0,178
0.0,0,0,1,1,0,178
0.0,0,0,56,1,0,123
0.0,0,0,56,1,0,123
0.0,0,0,180,3,0,0
0.0,0,0,2,1,0,180
0.0,0,0,2,1,0,180
22.541038348002104,0,0,183,3,0,0
0.0,0,0,12,1,0,179
0.0,0,0,23,1,0,172
0.0,0,0,13,1,0,183
7.017927848585393,0,0,201,3,0,0
0.0,0,0,22,1,0,182
0.0,0,0,12,1,0,196
0.0,0,0,215,3,0,0
0.0,0,0,26,1,14,204
0.0,0,0,26,1,14,204
0.0,0,0,233,3,0,0
68.56000000000058,0,8,235,3,138,0
68.56000000000058,0,8,235,3,138,0
68.56000000000058,0,8,235,3,138,0
68.56000000000058,0,8,235,3,138,0
0.0,0,0,103,1,0,142
0.0,0,0,53,1,33,197
0.0,0,0,249,3,0,0
0.0,0,0,249,3,0,0
0.0,0,0,249,3,0,0
0.0,0,0,249,3,0,0
16.42679319814364,0,1,252,1,82,0
0.0,0,0,260,3,0,0
0.0,0,0,260,3,0,0
0.0,0,0,263,3,0,0
19.1040000000001,0,2,131,1,95,140
0.0,0,0,56,1,33,217
0.0,0,0,21,1,0,252
0.0,0,0,1,1,0,274
0.0,0,0,96,1,0,185
0.0,0,0,77,1,0,208
0.0,0,0,77,1,0,208
0.0,0,0,57,1,0,237
0.0,0,0,1,1,0,295
0.0,0,0,1,1,0,295
0.0,0,0,1,1,0,295
13.740178451946187,0,0,303,3,0,0
0.0,0,0,1,1,0,305
0.0,0,0,54,1,0,253
0.0,0,0,1,1,0,307
0.0,0,0,1,1,0,308
0.0,0,0,1,1,0,310
0.0,0,0,78,1,0,235
0.0,0,0,1,1,0,314
0.0,0,0,17,1,0,309
0.0,0,0,165,1,0,167
200.50955395863056,0,7,331,3,147,0
0.0,0,0,1,1,0,333
0.0,0,0,1,1,0,333
0.0,0,0,1,1,0,333
0.0,0,0,1,1,0,333
10.62803958082459,0,0,5,1,0,334
0.0,0,0,71,1,0,271
