food,kids,kills,ticks,gage,shots,spawn
0.0,0,0,9,4,0,0
0.0,0,0,9,1,0,0
0.0,0,0,21,4,0,0
0.0,0,0,26,4,0,0
0.0,0,0,40,3,0,0
0.0,0,0,40,3,0,0
0.0,0,0,47,4,33,0
0.0,0,0,51,4,33,0
0.0,0,0,55,4,32,0
0.0,0,0,57,4,33,0
0.0,0,0,67,5,32,0
0.0,0,0,96,3,0,0
0.0,0,0,96,3,0,0
10.33239473550872,0,0,108,3,0,0
20.42869976683447,0,1,109,4,100,0
0.0,0,0,111,3,0,0
0.0,0,0,111,3,0,0
0.0,0,0,112,3,0,0
7.86034170908006,0,0,114,4,58,0
0.0,0,0,120,1,0,0
0.0,0,0,152,4,0,0
0.0,0,0,152,4,0,0
19.36000000000007,0,2,157,4,94,0
14.388019061793798,0,0,157,4,0,0
14.388019061793798,0,0,157,4,0,0
0.0,0,0,158,4,0,0
9.589331789943305,0,0,158,3,0,0
0.0,0,0,160,4,0,0
0.0,0,0,171,4,0,0
0.0,0,0,171,4,0,0
0.0,0,0,176,5,0,0
9.967450146783749,0,0,199,4,0,0
45.67494347516788,0,2,215,4,62,0
0.0,0,0,219,1,0,0
35.9523162443817,0,2,229,4,70,0
10.62251267163476,0,0,229,3,0,0
0.0,0,0,231,4,0,0
12.590755985415134,0,0,233,4,0,0
23.835638764446653,0,0,245,1,0,0
13.818263390660174,0,0,250,4,0,0
0.0,0,0,1,1,0,252
0.0,0,0,1,1,0,252
0.0,0,0,10,1,0,254
0.0,0,0,263,4,0,0
0.0,0,0,1,1,0,265
0.0,0,0,42,1,0,232
28.08905680382037,0,0,275,1,0,0
0.0,0,0,67,1,32,217
0.0,0,0,283,1,0,0
0.0,0,0,287,3,0,0
0.0,0,0,5,1,0,285
9.9659636422681,0,0,292,4,0,0
26.653881804247114,0,0,302,4,0,0
26.653881804247114,0,0,302,4,0,0
0.0,0,0,317,4,0,0
0.0,0,0,77,1,0,247
27.75426126760269,0,0,334,4,0,0
