food,kids,kills,ticks,gage,shots,spawn
0.0,0,0,45,4,34,0
21.341744578909605,0,0,52,3,0,0
0.0,0,0,58,4,32,0
0.0,0,0,61,3,32,0
0.0,0,0,62,3,33,0
0.0,0,0,63,4,32,0
7.220315039387736,0,0,64,4,57,0
0.0,0,0,67,3,0,0
0.0,0,0,73,1,32,0
0.0,0,0,80,1,0,0
0.0,0,0,82,3,0,0
0.0,0,0,86,3,32,0
0.0,0,0,93,4,0,0
9.464000000000059,0,1,106,3,51,0
0.0,0,0,106,1,0,0
8.849494294849343,0,0,109,3,0,0
0.0,0,0,119,3,0,0
0.0,0,0,119,3,0,0
0.0,0,0,140,3,0,0
7.063278168295511,0,0,143,3,0,0
0.0,0,0,152,3,0,0
20.46854955569239,0,0,162,3,0,0
20.46854955569239,0,0,162,3,0,0
0.0,0,0,167,1,0,0
24.553243232285695,0,0,171,4,0,0
0.0,0,0,194,4,0,0
10.864722280390955,0,0,194,3,0,0
0.0,0,0,208,3,0,0
0.0,0,0,232,3,0,0
7.718853256505998,0,0,236,4,0,0
89.27084369029473,0,3,252,4,106,0
0.0,0,0,254,3,0,0
33.18963538855392,0,0,262,3,0,0
33.18963538855392,0,0,262,3,0,0
0.0,0,0,274,1,0,0
0.0,0,0,1,1,0,276
0.0,0,0,44,1,33,256
0.0,0,0,57,1,0,254
9.705182803521739,0,0,324,3,0,0
9.705182803521739,0,0,324,3,0,0
0.0,0,0,349,3,0,0
9.436126299249946,0,0,360,3,0,0
9.436126299249946,0,0,360,3,0,0
0.0,0,0,18,1,0,351
0.0,0,0,374,4,0,0
0.0,0,0,374,4,0,0
0.0,0,0,378,1,0,0
5.576634698734182,0,0,400,3,0,0
7.745671382172278,0,0,401,3,0,0
0.0,0,0,27,1,16,376
0.0,0,0,15,1,0,404
20.630045982871444,0,0,421,4,0,0
0.0,0,0,437,4,0,0
0.0,0,0,71,1,0,370
0.0,0,0,84,1,0,362
14.944677727740508,0,0,458,3,0,0
0.0,0,0,462,3,0,0
0.0,0,0,1,1,0,464
0.0,0,0,466,1,0,0
10.934303865751087,0,0,480,3,0,0
0.0,0,0,8,1,0,482
0.0,0,0,1,1,0,491
0.0,0,0,1,1,0,500
0.0,0,0,502,3,0,0
0.0,0,0,502,3,0,0
0.0,0,0,528,3,0,0
23.725777198602305,0,0,128,1,0,403
0.0,0,0,1,1,0,530
0.0,0,0,208,1,0,326
0.0,0,0,277,1,0,264
0.0,0,0,11,1,0,532
8.223103694217205,0,0,542,3,0,0
0.0,0,0,51,1,32,493
7.372501324571951,0,0,341,1,0,210
14.867573036760971,0,0,132,1,0,439
7.522116625286166,0,0,18,1,0,572
7.522116625286166,0,0,18,1,0,572
0.0,0,0,151,1,0,447
0.0,0,0,151,1,0,447
0.0,0,0,205,1,0,402
12.714341088472445,0,0,132,1,73,504
10.201002607263494,0,0,217,1,0,419
0.0,0,0,1,1,0,636
0.0,0,0,10,1,5,638
0.0,0,0,10,1,5,638
0.0,0,0,1,1,0,649
0.0,0,0,1,1,0,649
0.0,0,0,1,1,0,649
0.0,0,0,11,1,0,651
0.0,0,0,68,1,32,608
0.0,0,0,139,1,0,552
0.0,0,0,226,1,0,468
0.0,0,0,161,1,0,542
0.0,0,0,52,1,33,663
0.0,0,0,275,1,0,460
44.67176982245312,0,0,742,3,0,0
44.67176982245312,0,0,742,3,0,0
