food,kids,kills,ticks,gage,shots,spawn
0.0,0,0,15,1,0,0
27.196798581557438,0,0,31,3,0,0
0.0,0,0,44,3,33,0
0.0,0,0,47,3,34,0
0.0,0,0,51,3,32,0
0.0,0,0,91,3,0,0
0.0,0,0,102,3,0,0
0.0,0,0,113,3,0,0
0.0,0,0,133,3,0,0
0.0,0,0,140,1,0,0
7.153219425442561,0,0,186,1,0,0
0.0,0,0,186,3,0,0
0.0,0,0,219,1,0,0
0.0,0,0,219,1,0,0
0.0,0,0,221,3,0,0
0.0,0,0,310,3,0,0
0.0,0,0,310,3,0,0
0.0,0,0,328,3,0,0
0.0,0,0,349,3,0,0
0.0,0,0,363,3,0,0
0.0,0,0,373,3,0,0
16.117183673444753,0,0,374,3,0,0
9.2830924234915,0,0,406,3,0,0
9.2830924234915,0,0,406,3,0,0
11.511281944439064,0,0,411,3,0,0
11.511281944439064,0,0,411,3,0,0
0.0,0,0,412,3,0,0
0.0,0,0,446,3,0,0
0.0,0,0,464,3,0,0
9.560113069886444,0,0,473,3,0,0
6.43186221275783,0,0,479,3,0,0
0.0,0,0,493,3,0,0
8.075126491195247,0,0,495,1,0,0
0.0,0,0,1,1,0,495
0.0,0,0,497,3,0,0
0.0,0,0,502,3,0,0
0.0,0,0,14,1,0,497
0.0,0,0,14,1,0,497
0.0,0,0,12,1,0,500
0.0,0,0,547,3,0,0
0.0,0,0,567,3,0,0
0.0,0,0,90,1,0,498
0.0,0,0,90,1,0,498
0.0,0,0,106,1,0,499
9.468221653450959,0,0,612,3,0,0
0.0,0,0,1,1,0,614
0.0,0,0,80,1,33,549
26.98751187078301,0,0,629,3,0,0
13.641304167873463,0,0,646,3,0,0
13.641304167873463,0,0,646,3,0,0
0.0,0,0,1,1,0,648
0.0,0,0,1,1,0,648
0.0,0,0,650,3,0,0
14.834839717167455,0,0,661,3,0,0
14.834839717167455,0,0,661,3,0,0
28.27564059613309,0,0,679,3,0,0
13.20727534292353,0,0,679,3,0,0
13.20727534292353,0,0,679,3,0,0
0.0,0,0,1,1,0,681
0.0,0,0,688,3,0,0
5.699042374639297,0,0,692,3,0,0
12.027493286784278,0,0,709,3,0,0
0.0,0,0,58,1,33,663
14.880936254739698,0,0,93,1,0,629
6.773548662594618,0,0,722,1,0,0
35.93719828807353,0,0,731,3,0,0
0.0,0,0,51,1,33,682
0.0,0,0,8,1,0,733
0.0,0,0,741,1,0,0
0.0,0,0,742,1,0,0
0.0,0,0,742,1,0,0
0.0,0,0,65,1,0,683
35.06301868632756,0,0,756,3,0,0
35.06301868632756,0,0,756,3,0,0
9.681544153398177,0,0,757,3,0,0
0.0,0,0,47,1,0,711
0.0,0,0,65,1,0,694
0.0,0,0,1,1,0,759
0.0,0,0,149,1,0,616
0.0,0,0,295,1,0,475
0.0,0,0,28,1,0,743
0.0,0,0,210,1,0,569
8.108132779086528,0,0,193,1,0,589
0.0,0,0,12,1,0,772
0.0,0,0,34,1,0,766
0.0,0,0,801,3,0,0
0.0,0,0,42,1,26,762
0.0,0,0,805,3,0,0
0.0,0,0,84,1,0,723
0.0,0,0,30,1,0,780
0.0,0,0,30,1,0,780
0.0,0,0,810,3,0,0
15.736239821657248,0,0,812,3,0,0
49.2724100937134,0,4,124,1,66,690
0.0,0,0,78,1,0,741
0.0,0,0,78,1,0,741
0.0,0,0,6,1,0,815
0.0,0,0,41,1,11,783
0.0,0,0,24,1,0,801
0.0,0,0,21,1,0,820
0.0,0,0,122,1,0,721
0.0,0,0,51,1,34,807
963.4843449440903,0,74,860,3,549,0
0.0,0,0,210,1,0,652
0.0,0,0,49,1,34,814
0.0,0,0,105,1,0,758
0.0,0,0,105,1,0,758
5.520486274423673,0,0,59,1,52,805
0.0,0,0,264,1,0,606
0.0,0,0,13,1,0,858
0.0,0,0,1,1,0,872
0.0,0,0,1,1,0,872
0.0,0,0,116,1,0,761
0.0,0,0,246,1,0,631
0.0,0,0,53,1,0,825
0.0,0,0,1,1,0,879
0.0,0,0,1,1,0,879
0.0,0,0,55,1,0,826
0.0,0,0,19,1,12,864
0.0,0,0,1,1,0,884
0.0,0,0,1,1,0,886
0.0,0,0,1,1,0,886
0.0,0,0,85,1,0,803
0.0,0,0,28,1,0,862
0.0,0,0,15,1,0,878
0.0,0,0,111,1,0,784
0.0,0,0,111,1,0,784
0.0,0,0,15,1,0,881
0.0,0,0,57,1,0,841
0.0,0,0,57,1,0,841
0.0,0,0,130,1,0,771
0.0,0,0,130,1,0,771
0.0,0,0,2,1,0,899
0.0,0,0,2,1,0,899
0.0,0,0,1,1,0,902
0.0,0,0,10,1,0,896
0.0,0,0,31,1,0,880
7.88800000000022,0,1,90,1,58,822
0.0,0,0,26,1,0,891
0.0,0,0,923,3,0,0
0.0,0,0,923,3,0,0
0.0,0,0,59,1,0,866
0.0,0,0,12,1,7,918
0.0,0,0,12,1,7,918
0.0,0,0,11,1,0,926
0.0,0,0,939,3,0,0
0.0,0,0,48,1,0,893
0.0,0,0,31,1,0,912
0.0,0,0,57,1,0,889
0.0,0,0,948,3,0,0
0.0,0,0,137,1,0,812
0.0,0,0,137,1,0,812
0.0,0,0,1,1,0,951
0.0,0,0,1,1,0,951
47.85430246160816,0,0,952,3,0,0
47.85430246160816,0,0,952,3,0,0
0.0,0,0,305,1,0,650
0.0,0,0,305,1,0,650
0.0,0,0,479,1,0,481
0.0,0,0,55,1,32,907
0.0,0,0,1,1,0,962
0.0,0,0,1,1,0,962
0.0,0,0,1,1,0,962
0.0,0,0,53,1,32,913
0.0,0,0,0,2,0,965
0.0,0,0,16,1,0,954
13.855807960590079,1,0,13,1,0,961
0.0,0,0,23,1,0,953
0.0,0,0,982,3,0,0
0.0,0,0,46,1,0,937
12.927340676227768,0,0,7,1,0,984
0.0,0,0,1,1,0,992
0.0,0,0,1,1,0,992
0.0,0,0,1,1,0,992
0.0,0,0,46,1,0,950
12.203987936065076,0,0,12,1,0,985
0.0,0,0,24,1,12,974
0.0,0,0,1002,3,0,0
0.0,0,0,1002,3,0,0
0.0,0,0,1002,1,0,0
0.0,0,0,259,1,0,744
0.0,0,0,81,1,0,931
0.0,0,0,252,1,0,760
0.0,0,0,138,1,0,882
0.0,0,0,78,1,0,944
6.613361370271483,0,0,85,1,0,941
0.0,0,0,59,1,0,967
0.0,0,0,24,1,0,1005
0.0,0,0,87,1,0,942
0.0,0,0,9,1,3,1021
0.0,0,0,17,1,0,1014
0.0,0,0,1,1,0,1030
0.0,0,0,1,1,0,1031
0.0,0,0,1,1,0,1031
0.0,0,0,9,1,0,1035
0.0,0,0,1045,3,0,0
0.0,0,0,1045,3,0,0
0.0,0,0,74,1,0,977
0.0,0,0,27,1,0,1034
0.0,0,0,197,1,0,865
0.0,0,0,103,1,0,964
0.0,0,0,15,1,0,1063
0.0,0,0,50,1,34,1033
34.34959198560397,0,0,1082,1,0,0
0.0,0,0,10,1,0,1083
0.0,0,0,67,1,0,1028
0.0,0,0,99,1,0,997
20.021585891783708,0,0,351,1,0,749
0.0,0,0,103,1,0,1004
0.0,0,0,131,1,0,994
0.0,0,0,131,1,0,994
41.3192649592511,0,3,272,1,55,871
0.0,0,0,173,1,0,971
0.0,0,0,48,1,0,1101
0.0,0,0,48,1,0,1101
0.0,0,0,8,1,0,1144
0.0,0,0,10,1,0,1145
0.0,0,0,258,1,0,903
22.096797711540113,0,0,152,1,95,1023
22.096797711540113,0,0,152,1,95,1023
0.0,0,0,129,1,0,1047
26.33878901836912,0,0,365,1,0,811
0.0,0,0,315,1,0,863
0.0,0,0,1,1,0,1178
0.0,0,0,1,1,0,1178
0.0,0,0,1,1,0,1180
0.0,0,0,235,1,0,947
0.0,0,0,123,1,0,1068
13.035518300652157,1,0,11,1,0,1182
0.0,0,0,170,1,0,1027
12.213177951873817,1,0,18,2,0,1187
0.0,0,0,91,1,0,1126
0.0,0,0,64,1,13,1155
0.0,0,0,14,1,0,1206
8.080912662820621,0,0,225,1,0,1000
8.080912662820621,0,0,225,1,0,1000
0.0,0,0,129,1,0,1097
0.0,0,0,129,1,0,1097
0.0,0,0,54,1,0,1179
0.0,0,0,54,1,0,1179
0.0,0,0,68,1,0,1176
0.0,0,0,68,1,0,1176
30.69152308907053,0,0,438,1,0,808
0.0,0,0,248,1,0,998
0.0,0,0,154,1,0,1093
0.0,0,0,154,1,0,1093
0.0,0,0,1,1,0,1247
0.0,0,0,524,1,0,724
0.0,0,0,377,1,0,874
0.0,0,0,208,1,0,1044
0.0,0,0,297,1,0,956
0.0,0,0,270,1,0,999
0.0,0,0,270,1,0,999
0.0,0,0,64,1,29,1220
0.0,0,0,791,1,0,512
0.0,0,0,56,1,33,1252
0.0,0,0,89,1,0,1221
0.0,0,0,89,1,0,1221
0.0,0,0,84,1,33,1227
0.0,0,0,261,1,0,1052
0.0,0,0,156,1,0,1162
21.19720033022406,0,0,67,1,0,1254
0.0,0,0,587,1,0,734
0.0,0,0,1,1,0,1322
0.0,0,0,17,1,0,1308
0.0,0,0,77,1,0,1248
0.0,0,0,491,1,0,844
0.0,0,0,240,1,0,1096
0.0,0,0,54,1,0,1285
0.0,0,0,54,1,0,1285
0.0,0,0,190,1,0,1150
18.497179525721837,0,0,1340,3,0,0
0.0,0,0,96,1,0,1245
0.0,0,0,259,1,0,1084
0.0,0,0,1,1,0,1342
5.704387761503966,0,0,831,1,0,513
0.0,0,0,166,1,0,1183
0.0,0,0,47,1,0,1325
0.0,0,0,47,1,0,1325
0.0,0,0,1,1,0,1373
0.0,0,0,1,1,0,1373
0.0,0,0,1,1,0,1373
0.0,0,0,1,1,0,1373
0.0,0,0,1,1,0,1373
0.0,0,0,1,1,0,1373
0.0,0,0,1,1,0,1373
0.0,0,0,1,1,0,1373
0.0,0,0,1,1,0,1373
0.0,0,0,1,1,0,1373
0.0,0,0,1,1,0,1373
0.0,0,0,1,1,0,1373
10.540674941393814,0,0,38,1,0,1343
0.0,0,0,72,1,33,1324
0.0,0,0,1,1,0,1396
0.0,0,0,1,1,0,1396
0.0,0,0,19,1,0,1398
8.598902623496198,0,0,37,1,0,1382
11.620408028673156,0,0,266,1,0,1153
0.0,0,0,109,1,0,1311
0.0,0,0,74,1,0,1350
0.0,0,0,82,1,0,1344
0.0,0,0,82,1,0,1344
0.0,0,0,175,1,0,1253
148.44800000000018,0,15,105,1,50,1326
148.44800000000018,0,15,105,1,50,1326
0.0,0,0,135,1,0,1304
0.0,0,0,135,1,0,1304
0.0,0,0,11,1,0,1440
0.0,0,0,33,1,0,1421
12.0182728725573,0,0,285,1,0,1177
7.933017665937911,0,0,118,1,0,1346
0.0,0,0,123,1,0,1341
0.0,0,0,46,1,34,1425
0.0,0,0,136,1,0,1340
0.0,0,0,469,1,0,1032
0.0,0,0,469,1,0,1032
0.0,0,0,272,1,0,1250
0.0,0,0,1,1,0,1523
0.0,0,0,120,1,0,1422
0.0,0,0,486,1,0,1062
0.0,0,0,97,1,0,1451
10.697893635046617,0,0,549,1,0,1013
10.697893635046617,0,0,549,1,0,1013
10.868908433838007,0,0,243,1,0,1319
0.0,0,0,313,1,0,1251
0.0,0,0,313,1,0,1251
0.0,0,0,236,1,0,1336
0.0,0,0,280,1,0,1323
0.0,0,0,414,1,0,1218
0.0,0,0,414,1,0,1218
0.0,0,0,212,1,0,1427
0.0,0,0,68,1,33,1573
0.0,0,0,758,1,0,888
0.0,0,0,758,1,0,888
54.63424681071206,0,0,1657,3,0,0
0.0,0,0,393,1,0,1270
18.707081294194822,0,0,218,1,0,1455
0.0,0,0,781,1,0,897
0.0,0,0,259,1,0,1420
0.0,0,0,174,1,0,1525
0.0,0,0,641,1,0,1078
0.0,0,0,280,1,0,1463
0.0,0,0,278,1,0,1466
0.0,0,0,557,3,0,1191
0.0,0,0,78,1,0,1680
0.0,0,0,78,1,0,1680
0.0,0,0,15,1,0,1744
0.0,0,0,585,1,0,1226
0.0,0,0,55,1,0,1760
7.76000000000022,0,1,143,1,56,1720
0.0,0,0,512,1,0,1375
0.0,0,0,336,1,0,1563
0.0,0,0,254,1,0,1647
7.456987554896185,0,0,247,1,0,1659
0.0,0,0,13,1,0,1902
0.0,0,0,64,1,0,1863
0.0,0,0,69,1,0,1900
0.0,0,0,45,1,34,1928
13.22802336376079,0,0,1051,1,0,925
13.22802336376079,0,0,1051,1,0,925
0.0,0,0,194,1,0,1812
51.6503750061505,0,3,201,1,132,1888
24.760416835229837,0,0,497,1,0,1604
0.0,0,0,579,1,0,1549
0.0,0,0,1251,1,0,904
0.0,0,0,1,1,0,2155
0.0,0,0,1,1,0,2155
0.0,0,0,1,1,0,2155
0.0,0,0,1,1,0,2155
11.804762390458414,0,0,233,1,0,1973
11.804762390458414,0,0,233,1,0,1973
9.645535475524397,0,0,722,1,0,1500
0.0,0,0,285,1,0,1977
0.0,0,0,113,1,0,2157
26.98287544921954,0,0,895,1,0,1477
0.0,0,0,11,1,0,2373
0.0,0,0,12,1,0,2384
34.27895800587354,0,0,986,1,0,1429
0.0,0,0,13,1,0,2416
0.0,0,0,302,1,0,2129
0.0,0,0,302,1,0,2129
0.0,0,0,1251,1,0,1234
0.0,0,0,400,1,0,2090
0.0,0,0,1251,1,0,1249
