food,kids,kills,ticks,gage,shots,spawn
0.0,0,0,10,1,1,0
0.0,0,0,11,1,0,0
0.0,0,0,23,3,0,0
0.0,0,0,37,1,34,0
0.0,0,0,43,1,34,0
0.0,0,0,58,3,32,0
0.0,0,0,61,3,32,0
0.0,0,0,74,4,0,0
0.0,0,0,94,3,0,0
0.0,0,0,94,3,0,0
0.0,0,0,95,3,0,0
0.0,0,0,95,3,0,0
0.0,0,0,95,3,0,0
0.0,0,0,115,1,0,0
0.0,0,0,115,1,0,0
0.0,0,0,117,4,31,0
0.0,0,0,127,3,0,0
0.0,0,0,127,3,0,0
0.0,0,0,128,1,0,0
0.0,0,0,128,1,0,0
22.17986116156905,0,0,140,3,0,0
14.840554718322053,0,0,142,3,0,0
0.0,0,0,152,4,0,0
0.0,0,0,183,1,0,0
5.9883654175845695,0,0,188,3,0,0
5.9883654175845695,0,0,188,3,0,0
13.731606544482988,0,0,190,1,0,0
13.731606544482988,0,0,190,1,0,0
13.731606544482988,0,0,190,1,0,0
0.0,0,0,190,4,0,0
10.545767625618298,0,0,214,3,0,0
10.545767625618298,0,0,214,3,0,0
14.604767837454428,0,0,221,4,78,0
0.0,0,0,233,3,0,0
101.29569383862086,0,8,240,3,85,0
0.0,0,0,243,3,0,0
0.0,0,0,243,3,0,0
0.0,0,0,19,1,0,235
0.0,0,0,261,3,0,0
25.796963164742813,0,0,262,3,0,0
0.0,0,0,271,3,0,0
33.95794512346201,0,3,280,4,99,0
0.0,0,0,1,1,0,282
0.0,0,0,1,1,0,282
0.0,0,0,1,1,0,282
0.0,0,0,1,1,0,284
0.0,0,0,1,1,0,284
0.0,0,0,1,1,0,284
0.0,0,0,1,1,0,284
0.0,0,0,1,1,0,284
0.0,0,0,36,1,0,255
0.0,0,0,48,1,34,245
0.0,0,0,27,1,0,273
0.0,0,0,331,3,0,0
0.0,0,0,339,4,0,0
12.101017459726814,0,0,377,3,0,0
12.101017459726814,0,0,377,3,0,0
7.184592451106024,0,0,379,3,0,0
0.0,0,0,383,3,0,0
0.0,0,0,58,1,32,333
0.0,0,0,1,1,0,391
0.0,0,0,1,1,0,391
0.0,0,0,395,4,0,0
0.0,0,0,1,1,0,397
0.0,0,0,163,1,0,242
0.0,0,0,163,1,0,242
0.0,0,0,413,4,0,0
0.0,0,0,101,1,0,341
0.0,0,0,447,1,0,0
32.55845344673016,0,0,452,3,0,0
32.55845344673016,0,0,452,3,0,0
14.747922914256895,0,0,170,1,0,286
14.747922914256895,0,0,170,1,0,286
0.0,0,0,9,1,0,449
0.0,0,0,172,1,0,293
13.18504911108911,0,0,477,3,0,0
0.0,0,0,488,3,0,0
0.0,0,0,488,3,0,0
0.0,0,0,100,1,31,393
0.0,0,0,115,1,0,379
20.528162658940907,0,0,498,3,0,0
0.0,0,0,1,1,0,500
11.233819436219626,1,0,16,1,0,493
0.0,0,0,13,2,0,499
46.35347897285061,0,2,250,1,122,264
0.0,0,0,11,1,0,509
0.0,0,0,522,3,0,0
0.0,0,0,523,3,0,0
19.758891601819137,0,0,531,4,0,0
12.77331988543557,0,0,535,4,0,0
0.0,0,0,14,1,0,524
0.0,0,0,0,2,0,538
0.0,0,0,0,2,0,538
0.0,0,0,540,3,0,0
14.542737957472466,1,0,11,1,0,533
0.0,0,0,544,4,0,0
0.0,0,0,51,1,32,513
0.0,0,0,19,1,0,546
0.0,0,0,9,1,0,565
0.0,0,0,168,1,0,415
0.0,0,0,125,1,0,458
0.0,0,0,583,4,0,0
0.0,0,0,202,1,0,385
12.541084112082576,0,0,594,4,0,0
12.541084112082576,0,0,594,4,0,0
20.295982046258263,0,0,599,3,0,0
0.0,0,0,115,1,0,490
0.0,0,0,13,1,0,601
7.685214745499324,0,0,74,1,0,540
7.685214745499324,0,0,74,1,0,540
0.0,0,0,51,1,34,564
0.0,0,0,1,1,0,614
0.0,0,0,1,1,0,614
0.0,0,0,20,1,0,596
0.0,0,0,75,1,0,544
0.0,0,0,0,2,0,619
0.0,0,0,0,2,0,619
0.0,0,0,0,2,0,620
5.680000000000218,0,1,86,1,51,537
28.71831088262988,2,2,10,1,4,616
0.0,0,0,636,4,0,0
0.0,0,0,636,4,0,0
0.0,0,0,1,1,0,638
0.0,0,0,1,1,0,638
0.0,0,0,1,1,0,638
0.0,0,0,54,1,32,586
0.0,0,0,1,1,0,640
0.0,0,0,20,1,0,622
0.0,0,0,9,1,0,641
0.0,0,0,66,1,32,588
26.469352249473133,0,0,662,3,0,0
0.0,0,0,93,1,0,585
10.276640713143866,0,0,677,3,0,0
0.0,0,0,174,1,0,520
0.0,0,0,215,1,0,479
0.0,0,0,4,1,0,696
0.0,0,0,1,1,0,701
0.0,0,0,49,1,0,654
0.0,0,0,63,1,33,642
0.0,0,0,14,1,0,704
0.0,0,0,104,1,0,617
0.0,0,0,122,1,0,606
0.0,0,0,11,1,0,722
0.0,0,0,461,1,0,292
8.443008282275414,0,0,32,1,0,729
0.0,0,0,35,1,0,761
0.0,0,0,2,1,0,797
0.0,0,0,345,1,0,457
0.0,0,0,188,1,0,623
0.0,0,0,11,1,0,803
11.532918644319647,0,0,118,1,0,703
0.0,0,0,308,1,0,515
0.0,0,0,308,1,0,515
0.0,0,0,67,1,0,800
8.835332281480124,0,0,51,1,0,824
8.835332281480124,0,0,51,1,0,824
0.0,0,0,1,1,0,876
0.0,0,0,256,1,0,626
18.58336261440219,0,0,178,1,0,705
11.980925077040872,0,0,246,1,0,650
14.05694037955438,0,0,240,1,0,664
14.05694037955438,0,0,240,1,0,664
0.0,0,0,264,1,0,643
0.0,0,0,1,1,0,908
22.131558315429196,0,0,921,3,0,0
0.0,0,0,55,1,33,883
0.0,0,0,1,1,0,938
0.0,0,0,558,1,0,406
0.0,0,0,474,1,0,495
12.183861760489098,0,0,270,1,0,718
12.183861760489098,0,0,270,1,0,718
0.0,0,0,1,1,0,989
0.0,0,0,1,1,0,989
0.0,0,0,122,1,0,868
0.0,0,0,12,1,0,991
0.0,0,0,133,1,0,884
0.0,0,0,133,1,0,884
25.410339377789562,0,0,1029,3,0,0
0.0,0,0,1,1,0,1031
0.0,0,0,1,1,0,1031
0.0,0,0,135,1,0,905
0.0,0,0,135,1,0,905
24.763558315429446,0,1,146,1,114,897
0.0,0,0,1043,1,0,0
0.0,0,0,14,1,0,1043
0.0,0,0,388,1,0,680
0.0,0,0,286,1,0,812
27.38759726571894,0,0,220,1,0,878
0.0,0,0,54,1,0,1045
0.0,0,0,708,1,0,399
0.0,0,0,708,1,0,399
0.0,0,0,605,1,0,525
0.0,0,0,605,1,0,525
0.0,0,0,45,1,34,1131
0.0,0,0,725,1,0,466
13.962873530648839,0,0,139,1,0,1057
0.0,0,0,48,1,34,1197
0.0,0,0,1251,3,0,0
0.0,0,0,1251,3,0,0
0.0,0,0,362,1,0,910
0.0,0,0,173,1,0,1101
0.0,0,0,100,1,0,1176
0.0,0,0,100,1,0,1176
0.0,0,0,212,1,0,1069
0.0,0,0,380,1,0,923
0.0,0,0,380,1,0,923
0.0,0,0,1,1,0,1304
11.979617134505702,0,0,856,1,0,454
11.979617134505702,0,0,856,1,0,454
0.0,0,0,43,1,33,1311
9.67081444817061,0,0,385,1,0,970
0.0,0,0,51,1,33,1356
30.212502147844766,0,1,212,1,129,1275
0.0,0,0,80,1,0,1407
0.0,0,0,190,1,0,1306
0.0,0,0,190,1,0,1306
0.0,0,0,1,1,0,1497
0.0,0,0,1250,1,0,263
19.892349270174712,0,0,497,1,0,1018
39.699203294165414,0,0,1225,1,0,300
0.0,0,0,833,1,0,695
0.0,0,0,51,1,33,1487
0.0,0,0,257,1,0,1282
0.0,0,0,42,1,0,1499
14.334246289186781,0,0,1003,1,0,542
14.334246289186781,0,0,1003,1,0,542
0.0,0,0,506,1,0,1041
0.0,0,0,1,1,0,1548
27.789674941387503,0,0,55,1,0,1500
27.789674941387503,0,0,55,1,0,1500
0.0,0,0,11,1,0,1550
19.244814959680127,1,0,15,1,4,1561
0.0,0,0,12,2,4,1566
14.871859469471513,0,0,1138,1,0,443
14.871859469471513,0,0,1138,1,0,443
0.0,0,0,1,1,0,1582
10.484014171902647,0,0,1009,1,0,615
0.0,0,0,1251,1,0,381
0.0,0,0,818,1,0,814
0.0,0,0,818,1,0,814
76.5792032941645,0,5,534,1,53,1099
0.0,0,0,4,1,0,1633
0.0,0,0,74,1,32,1584
0.0,0,0,116,1,0,1542
0.0,0,0,625,1,0,1033
6.205226260550826,0,0,131,1,0,1529
0.0,0,0,413,1,0,1252
0.0,0,0,413,1,0,1252
0.0,0,0,992,1,0,679
0.0,0,0,199,1,0,1488
0.0,0,0,143,1,20,1546
0.0,0,0,24,1,0,1666
36.47037893139059,0,0,1692,3,0,0
0.0,0,0,450,1,0,1245
0.0,0,0,25,1,0,1690
0.0,0,0,59,1,32,1660
13.459096427677014,0,0,617,1,0,1108
28.543535885314984,0,0,763,1,0,965
0.0,0,0,10,1,0,1726
10.88498674627652,0,0,78,1,0,1659
0.0,0,0,651,1,0,1100
0.0,0,0,651,1,0,1100
58.23461813806835,0,0,1003,1,0,754
12.47695360652267,0,0,1770,3,0,0
0.0,0,0,1190,1,0,584
0.0,0,0,1190,1,0,584
0.0,0,0,57,1,33,1729
0.0,0,0,1063,1,0,733
0.0,0,0,221,1,0,1579
0.0,0,0,85,1,0,1716
0.0,0,0,85,1,0,1716
0.0,0,0,1,1,0,1802
0.0,0,0,49,1,34,1758
0.0,0,0,112,1,0,1696
0.0,0,0,15,1,0,1801
0.0,0,0,166,1,0,1658
0.0,0,0,166,1,0,1658
0.0,0,0,54,1,33,1772
0.0,0,0,90,1,31,1738
0.0,0,0,168,1,0,1672
0.0,0,0,488,1,0,1354
0.0,0,0,488,1,0,1354
0.0,0,0,650,1,0,1192
0.0,0,0,650,1,0,1192
0.0,0,0,34,1,0,1809
0.0,0,0,616,1,0,1253
0.0,0,0,179,1,0,1694
0.0,0,0,68,1,32,1816
0.0,0,0,141,1,0,1752
0.0,0,0,55,1,33,1844
0.0,0,0,8,1,0,1894
0.0,0,0,1,1,0,1902
0.0,0,0,48,1,0,1874
10.330091090164201,0,0,923,1,0,1000
0.0,0,0,212,1,0,1719
0.0,0,0,671,1,0,1273
11.035201812064866,0,0,441,1,0,1516
15.312608463424823,0,0,135,1,0,1825
0.0,0,0,59,1,0,1904
0.0,0,0,68,1,32,1899
0.0,0,0,231,1,0,1736
0.0,0,0,231,1,0,1736
0.0,0,0,1,1,0,1968
13.603992107826047,0,0,339,1,0,1632
0.0,0,0,16,1,0,1958
0.0,0,0,20,1,0,1961
0.0,0,0,20,1,0,1961
18.61434330088568,0,0,454,1,0,1538
0.0,0,0,1,1,0,2000
0.0,0,0,1,1,0,2000
0.0,0,0,1,1,0,2000
0.0,0,0,1,1,0,2000
0.0,0,0,1,1,0,2000
0.0,0,0,44,1,0,1970
0.0,0,0,44,1,0,1970
0.0,0,0,458,1,0,1556
0.0,0,0,215,1,0,1807
0.0,0,0,8,1,0,2016
12.211412286743482,0,0,1207,1,0,822
0.0,0,0,63,1,0,1967
0.0,0,0,1,1,0,2030
0.0,0,0,1,1,0,2030
0.0,0,0,1,1,0,2030
0.0,0,0,1,1,0,2030
0.0,0,0,1,1,0,2030
0.0,0,0,228,1,0,1804
0.0,0,0,14,1,0,2032
0.0,0,0,14,1,0,2032
0.0,0,0,428,1,0,1625
0.0,0,0,125,1,0,1932
0.0,0,0,125,1,0,1932
0.0,0,0,1,1,0,2058
0.0,0,0,262,1,0,1797
0.0,0,0,1,1,0,2061
36.448941464320924,0,0,224,1,0,1843
10.878807399883325,0,0,289,1,0,1786
0.0,0,0,1,1,0,2076
0.0,0,0,16,1,0,2068
6.487014986499994,0,0,105,1,54,1993
0.0,0,0,38,1,23,2060
0.0,0,0,2,1,0,2098
0.0,0,0,2,1,0,2098
