food,kids,kills,ticks,gage,shots,spawn
0.0,0,0,57,4,33,0
0.0,0,0,114,5,0,0
0.0,0,0,114,5,0,0
9.876354423911675,0,0,137,6,0,0
9.876354423911675,0,0,137,6,0,0
20.27739143422537,0,0,163,3,0,0
20.27739143422537,0,0,163,3,0,0
11.99970994587055,0,0,163,4,0,0
11.99970994587055,0,0,163,4,0,0
0.0,0,0,175,3,0,0
0.0,0,0,197,3,0,0
0.0,0,0,197,3,0,0
20.207457635402612,0,0,253,3,0,0
0.0,0,0,303,4,0,0
0.0,0,0,303,4,0,0
24.28413247532929,0,0,391,5,0,0
0.0,0,0,396,4,0,0
27.686746353627516,0,0,422,4,0,0
27.686746353627516,0,0,422,4,0,0
33.748865017711964,0,0,450,4,0,0
33.748865017711964,0,0,450,4,0,0
27.116346057599795,0,0,461,4,0,0
27.116346057599795,0,0,461,4,0,0
12.069734659921954,0,0,467,4,0,0
0.0,0,0,517,4,0,0
0.0,0,0,517,4,0,0
0.0,0,0,543,4,0,0
0.0,0,0,50,1,34,500
31.26475923701634,0,0,550,4,0,0
8.22207184033389,0,0,575,3,0,0
36.312523003460825,0,0,613,4,0,0
36.312523003460825,0,0,613,4,0,0
0.0,0,0,649,3,0,0
0.0,0,0,649,3,0,0
32.31796365055245,0,0,649,4,0,0
36.08170380904444,0,0,685,3,0,0
54.208237805001765,0,0,829,4,0,0
0.0,0,0,960,4,0,0
0.0,0,0,960,4,0,0
13.411764769428503,0,0,1068,1,0,0
13.411764769428503,0,0,1068,1,0,0
27.71575913672295,0,0,1122,4,0,0
58.902049494997016,0,0,1125,1,0,0
25.33659490490288,0,0,1149,4,0,0
0.0,0,0,38,1,34,1127
11.761300833873747,0,0,73,1,0,1124
0.0,0,0,1251,4,0,0
0.0,0,0,1251,5,0,0
0.0,0,0,1251,4,0,0
0.0,0,0,1251,4,0,0
0.0,0,0,1251,4,0,0
0.0,0,0,1251,3,0,0
0.0,0,0,1251,4,0,0
0.0,0,0,1251,4,0,0
0.0,0,0,1251,1,0,0
0.0,0,0,1251,1,0,0
0.0,0,0,1,1,0,1253
0.0,0,0,1,1,0,1253
0.0,0,0,1,1,0,1253
0.0,0,0,1,1,0,1253
0.0,0,0,1,1,0,1260
0.0,0,0,1,1,0,1260
0.0,0,0,49,1,33,1258
11.133447151646374,0,0,48,1,0,1261
14.654929668130787,0,0,133,1,80,1262
30.897438633605173,0,0,1439,3,0,0
30.897438633605173,0,0,1439,3,0,0
30.897438633605173,0,0,1439,3,0,0
0.0,0,0,322,1,0,1151
0.0,0,0,19,1,0,1474
0.0,0,0,265,1,0,1252
32.067237034276346,0,1,256,1,134,1263
0.0,0,0,31,1,0,1500
0.0,0,0,93,1,0,1441
0.0,0,0,1,1,0,1535
27.65854813849261,0,0,1536,1,0,0
0.0,0,0,51,1,33,1493
22.50052664618635,0,0,1556,4,0,0
41.740712874790006,0,0,1559,3,0,0
28.846345840669848,0,0,1560,4,0,0
28.846345840669848,0,0,1560,4,0,0
0.0,0,0,14,1,0,1562
92.05892712856459,0,0,1578,4,0,0
37.1201687237366,0,0,1596,3,0,0
0.0,0,0,63,1,33,1537
0.0,0,0,8,1,0,1598
86.27681800586174,0,0,1610,6,0,0
0.0,0,0,40,1,0,1576
0.0,0,0,4,1,0,1612
0.0,0,0,14,1,0,1606
0.0,0,0,14,1,0,1606
0.0,0,0,65,1,0,1561
0.0,0,0,1,1,0,1627
0.0,0,0,1,1,0,1627
0.0,0,0,19,1,0,1617
0.0,0,0,12,1,0,1629
0.0,0,0,1,1,0,1642
0.0,0,0,1,1,0,1644
0.0,0,0,1,1,0,1644
0.0,0,0,39,1,0,1618
0.0,0,0,38,1,23,1621
0.0,0,0,158,1,0,1519
25.17621925706409,0,0,1707,1,0,0
0.0,0,0,4,1,0,1709
0.0,0,0,4,1,0,1709
10.063555733083406,0,0,80,1,0,1646
0.0,0,0,90,1,0,1637
5.81818134894585,0,0,536,1,0,1198
696.8160315355481,0,32,1762,4,664,0
0.0,0,0,56,1,33,1714
0.0,0,0,97,1,0,1678
0.0,0,0,53,1,33,1727
274.90521471865236,0,13,787,1,409,1000
0.0,0,0,251,1,0,1538
0.0,0,0,1,1,0,1788
0.0,0,0,1,1,0,1788
0.0,0,0,136,1,0,1660
48.54552142228023,0,0,1823,3,0,0
0.0,0,0,234,1,0,1600
0.0,0,0,78,1,0,1790
43.52799376784752,0,0,1870,3,0,0
27.350814249117605,0,0,1875,4,0,0
0.0,0,0,114,1,0,1764
22.36336919471276,0,0,152,1,0,1735
0.0,0,0,20,1,0,1869
31.48049250294524,0,0,1889,6,0,0
0.0,0,0,1,1,0,1890
0.0,0,0,1,1,0,1890
0.0,0,0,1,1,0,1890
0.0,0,0,1,1,0,1891
0.0,0,0,1,1,0,1891
0.0,0,0,1,1,0,1891
0.0,0,0,645,1,0,1256
78.17552222078218,0,0,1904,4,0,0
0.0,0,0,40,1,34,1877
0.0,0,0,65,1,32,1872
0.0,0,0,50,1,34,1888
0.0,0,0,106,1,0,1835
0.0,0,0,40,1,0,1902
0.0,0,0,51,1,0,1892
0.0,0,0,290,1,0,1658
11.028040447460844,0,0,181,1,0,1770
0.0,0,0,46,1,33,1906
0.0,0,0,132,1,0,1825
0.0,0,0,9,1,0,1952
14.688015142261355,1,0,13,1,0,1953
7.142752874450297,0,0,53,1,0,1917
0.0,0,0,10,1,0,1971
0.0,0,0,91,1,0,1893
0.0,0,0,91,1,0,1893
0.0,0,0,27,1,0,1966
0.0,0,0,10,1,0,1985
0.0,0,0,26,1,0,1981
31.61744786737068,0,0,2017,4,0,0
0.0,0,0,75,1,33,1944
0.0,0,0,476,1,0,1544
9.782253934178247,1,0,7,1,0,2021
28.6621564826566,0,0,2030,3,0,0
28.6621564826566,0,0,2030,3,0,0
0.0,0,0,11,2,3,2023
0.0,0,0,80,2,0,1955
0.0,0,0,1,1,0,2036
0.0,0,0,313,1,0,1728
0.0,0,0,1,1,0,2042
0.0,0,0,180,1,0,1879
0.0,0,0,40,1,34,2020
0.0,0,0,48,1,34,2019
46.680817889147896,0,0,2076,3,0,0
0.0,0,0,49,1,34,2061
0.0,0,0,49,1,34,2078
30.97388032402702,0,0,2138,4,0,0
30.97388032402702,0,0,2138,4,0,0
0.0,0,0,154,1,0,1995
0.0,0,0,18,1,15,2150
0.0,0,0,1,1,0,2169
0.0,0,0,1,1,0,2169
13.308463206043108,0,0,410,1,0,1776
0.0,0,0,17,1,0,2171
0.0,0,0,17,1,0,2171
0.0,0,0,56,1,33,2140
12.438427203926489,0,0,942,1,0,1254
40.31751520340512,0,0,2204,4,0,0
0.0,0,0,18,1,0,2196
0.0,0,0,18,1,0,2196
0.0,0,0,437,1,0,1780
0.0,0,0,693,1,0,1532
0.0,0,0,922,1,0,1307
14.615388192352325,0,0,1075,1,0,1165
0.0,0,0,1,1,0,2241
7.4494939876505235,0,0,16,1,0,2230
0.0,0,0,686,1,0,1580
0.0,0,0,1,1,0,2267
0.0,0,0,1,1,0,2267
0.0,0,0,64,1,0,2206
0.0,0,0,1,1,0,2269
0.0,0,0,55,1,0,2215
0.0,0,0,9,1,0,2272
0.0,0,0,9,1,0,2272
0.0,0,0,57,1,0,2226
0.0,0,0,57,1,0,2226
0.0,0,0,515,1,0,1797
0.0,0,0,248,1,0,2067
0.0,0,0,248,1,0,2067
0.0,0,0,324,1,0,2000
0.0,0,0,135,1,0,2189
0.0,0,0,392,1,0,1937
0.0,0,0,392,1,0,1937
0.0,0,0,23,1,0,2330
0.0,0,0,37,1,0,2325
0.0,0,0,37,1,0,2325
0.0,0,0,99,1,0,2273
0.0,0,0,51,1,34,2326
0.0,0,0,5,1,2,2377
0.0,0,0,5,1,2,2377
21.6586134934808,0,0,1128,1,0,1259
122.44080529927338,0,0,2394,4,0,0
0.0,0,0,318,1,0,2127
